run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
372,4,-.25957653,-.71666545,.080675729,0,1,1,7,0
5377,4,-.68560112,-.16845749,-.17277376,0,1,1,7,0
7693,4,.091993392,.63819814,-1.1249623,0,1,1,7,0
9555,4,.18164635,1.3298301,-1.7761838,0,1,1,7,0
8783,4,-.28451514,.17009357,-.41716361,0,1,1,7,0
2377,4,.35890883,1.2873966,-1.612507,0,1,1,7,0
8713,4,-.18549253,.22521508,-.26473844,0,1,1,7,0
6915,4,-.28471911,.80721599,-.61089784,0,1,1,7,0
3565,4,-.51517558,-.19763391,.64379352,0,1,1,7,0
240,4,.058385089,.72441137,-1.3102633,0,1,1,7,0
4636,4,-.33799383,.15942034,-.63080508,0,1,1,7,0
1637,4,-.057651684,-.042851619,-.49357796,0,1,1,7,0
9070,4,-.15845571,.14072935,-.39536849,0,1,1,7,0
2294,4,-.25320977,.28863055,-.19755979,0,1,1,7,0
9900,4,-.34742931,-.19697958,-.13538259,0,1,1,7,0
1897,4,-.34676445,-.83865774,.28299198,0,1,1,7,0
6916,4,-.083039135,.12539071,-.71318668,0,1,1,7,0
6560,4,-.63180798,-.59769797,.019351056,0,1,1,7,0
6592,4,-.038684152,.22925013,-.90143073,0,1,1,7,0
1844,4,-.34422866,-.035478156,-.16956276,0,1,1,7,0
9444,4,-.10089253,.59299934,-.98543161,0,1,1,7,0
8822,4,-.67019874,-.98942387,.72287089,0,1,1,7,0
1081,4,-.26394397,-.56936157,-.34410399,0,1,1,7,0
4204,4,-.43170446,-.46090084,.49880284,0,1,1,7,0
9272,4,-.44551152,-.014865045,-.10890444,0,1,1,7,0
4087,4,.037282825,1.1063281,-1.0268508,0,1,1,7,0
1114,4,-.041312225,.32984731,-.77254355,0,1,1,7,0
5968,4,-.87913364,-.68646437,1.0137435,0,1,1,7,0
8709,4,.16085157,.63937062,-1.2822107,0,1,1,7,0
6298,4,-.31428751,.4391101,-.6829136,0,1,1,7,0
579,4,-.0024399383,1.0466101,-1.3489187,0,1,1,7,0
994,4,-.19348456,.94765544,-1.5668151,0,1,1,7,0
3987,4,.19178906,.70160753,-1.3121761,0,1,1,7,0
5413,4,-.031596661,.25825295,-.26106736,0,1,1,7,0
2830,4,-.46790877,-.0205725,.077925123,0,1,1,7,0
5079,4,-.23157562,.7401498,-.70804214,0,1,1,7,0
1998,4,.12357651,1.0369825,-1.4312596,0,1,1,7,0
8031,4,-.11563231,.22949249,-.56419867,0,1,1,7,0
7942,4,-.52954423,-.65710813,.74344546,0,1,1,7,0
4251,4,-.47942159,-.48510659,.38314754,0,1,1,7,0
1492,4,-.54178953,-.64642358,.7598986,0,1,1,7,0
29,4,-.13324143,.53761739,-.69037217,0,1,1,7,0
6112,4,-.10000993,.40011311,-.76902938,0,1,1,7,0
9857,4,-.31680721,-.39395922,-.074488603,0,1,1,7,0
9794,4,-.73225397,-.2944192,.92021805,0,1,1,7,0
5848,4,-.62729663,.38750827,-.74428034,0,1,1,7,0
3553,4,-.3752245,.022385759,-.18980753,0,1,1,7,0
9670,4,-.37639222,-.14041035,.40293333,0,1,1,7,0
6919,4,-.049193978,.12717359,-.59582192,0,1,1,7,0
7817,4,-.29872057,.28798428,-.5067274,0,1,1,7,0
3156,4,.49119279,.62758827,-1.5089382,0,1,1,7,0
9734,4,-.38719136,.088587068,-.29927117,0,1,1,7,0
1558,4,-.13578446,.59355575,-.98189145,0,1,1,7,0
8803,4,-.29648516,.62944901,-.42954952,0,1,1,7,0
9595,4,-.51877487,-.83748245,.58803517,0,1,1,7,0
800,4,-.33117488,-.71287924,.88619369,0,1,1,7,0
5563,4,-.55074072,.12439864,-.24860963,0,1,1,7,0
6920,4,-.31493652,-.36687627,.21545497,0,1,1,7,0
3790,4,-.46701217,.25455254,-.35130054,0,1,1,7,0
1839,4,-.63073552,-.63607049,.2422501,0,1,1,7,0
4481,4,-.31695634,.29634163,-.28444964,0,1,1,7,0
6632,4,1.2416776,1.0729847,-1.9284891,0,1,1,7,0
6171,4,-.44575331,.36621392,-.58057272,0,1,1,7,0
4840,4,.081640407,.21955588,-.017977862,0,1,1,7,0
149,4,-.87256116,-.93493247,1.1303165,0,1,1,7,0
8255,4,-.21868461,-.20203803,.13880506,0,1,1,7,0
1399,4,-.67470038,-.37691495,.57697058,0,1,1,7,0
6867,4,-.143976,.15283479,-.63240892,0,1,1,7,0
9750,4,-.29443294,.0018462946,-.29155308,0,1,1,7,0
3159,4,-.49038932,-.3376421,.43647379,0,1,1,7,0
1775,4,.026019117,.56336856,-1.3483067,0,1,1,7,0
1165,4,-.50237983,-.18668203,.1549416,0,1,1,7,0
6657,4,-.77234727,-1.314716,1.4343526,0,1,1,7,0
2738,4,-.48297685,.281212,-.64484262,0,1,1,7,0
1736,4,-.5047003,-.86680949,.88986343,0,1,1,7,0
1837,4,.14413042,1.4856193,-1.9295235,0,1,1,7,0
8895,4,-.24694881,.76746166,-.90210778,0,1,1,7,0
65,4,-.33772439,.17856443,-.76680911,0,1,1,7,0
5570,4,-.38434219,-.013539111,-.31217253,0,1,1,7,0
8535,4,-.30093664,.43253243,-.53131437,0,1,1,7,0
8160,4,-.7879684,-.25028354,.36461723,0,1,1,7,0
9400,4,-.35557595,-.44552073,.13033417,0,1,1,7,0
6065,4,-.58513457,-.9479,1.147532,0,1,1,7,0
875,4,-.031613551,1.3579775,-2.2278717,0,1,1,7,0
794,4,-.47257346,-.49081045,.43537033,0,1,1,7,0
3160,4,.20759517,.6976651,-1.1223994,0,1,1,7,0
8350,4,-.21795222,.058753919,-.19302097,0,1,1,7,0
4604,4,-.28219792,.17649762,-.48375866,0,1,1,7,0
845,4,-.40919092,-.31748995,.2645275,0,1,1,7,0
9493,4,-.55695194,.35668483,-.23184486,0,1,1,7,0
6783,4,-.025728768,.58603066,-.97578663,0,1,1,7,0
3735,4,-.16620688,-.26496008,.17389254,0,1,1,7,0
2769,4,-.52381384,.45377088,-.74498779,0,1,1,7,0
1795,4,-.76685876,-.24927302,.47255272,0,1,1,7,0
230,4,-.45985499,-.13552825,-.41740882,0,1,1,7,0
3946,4,-.6655516,.37002456,-.54362541,0,1,1,7,0
1292,4,-.45613936,-.098482989,-.029769575,0,1,1,7,0
490,4,-.19070901,1.0460625,-1.1751434,0,1,1,7,0
2934,4,-.74292558,-.81346083,.79037625,0,1,1,7,0
1907,4,-.44727385,-.26092687,.1754775,0,1,1,7,0
6290,4,-.18741864,.33988363,-1.1838771,0,1,1,7,0
2648,4,-.092659041,.34323192,-.97116977,0,1,1,7,0
7175,4,-.12420801,1.0858006,-1.447681,0,1,1,7,0
572,4,-.3605791,.29070207,-.18782315,0,1,1,7,0
3581,4,-.23912549,-.30412504,.29402098,0,1,1,7,0
2809,4,-.21895058,.6690129,-.69856912,0,1,1,7,0
4751,4,-.21774574,.42474866,-.85533571,0,1,1,7,0
1833,4,-.39668068,-.25229239,.11125656,0,1,1,7,0
9971,4,-.19602318,.027682323,-.34566009,0,1,1,7,0
8557,4,.0087385401,.050462715,-.24005245,0,1,1,7,0
2494,4,-.48169482,.4316721,-.37698483,0,1,1,7,0
8491,4,.18444945,.92880535,-1.2256316,0,1,1,7,0
2516,4,-.55317342,-.78572601,.54560673,0,1,1,7,0
4434,4,-.98966068,-1.516822,1.8343077,0,1,1,7,0
5411,4,-1.2213551,-1.4992501,1.5145997,0,1,1,7,0
2075,4,-.13452117,-.32394964,.43371391,0,1,1,7,0
2134,4,.55286252,1.8838873,-2.7353601,0,1,1,7,0
6056,4,-.47291589,-.12216924,-.034420304,0,1,1,7,0
7833,4,-.21872695,.45438704,-.45454791,0,1,1,7,0
7760,4,-.26280823,-.3762908,-.1003622,0,1,1,7,0
3767,4,.051191147,.98113489,-1.5881675,0,1,1,7,0
1426,4,-.10509258,-.072502002,-.77555972,0,1,1,7,0
3321,4,-.063729219,1.1284124,-1.6357056,0,1,1,7,0
3907,4,-.10243905,.76649946,-1.2029874,0,1,1,7,0
6842,4,.1643039,.90992898,-.99560189,0,1,1,7,0
2894,4,-.20370445,.093458675,-.66172802,0,1,1,7,0
4427,4,-.32013661,-.11120921,.057133984,0,1,1,7,0
5940,4,-.50555182,-.076346003,.23350757,0,1,1,7,0
749,4,-.75838763,-.28056586,1.0384684,0,1,1,7,0
592,4,-.096794456,.7986353,-1.1397403,0,1,1,7,0
5064,4,-.49491748,-.087246209,.010887241,0,1,1,7,0
2268,4,-.26147628,-.24522209,-.11355859,0,1,1,7,0
1915,4,-1.0566832,-1.4731069,2.094516,0,1,1,7,0
6704,4,.057441842,1.0679439,-1.8983699,0,1,1,7,0
5674,4,-.19508411,.44704613,-.65823299,0,1,1,7,0
9237,4,-.042808525,.42827594,-.66913855,0,1,1,7,0
6932,4,-.53856504,.21587399,-.10471795,0,1,1,7,0
6874,4,-.68523073,-.72192979,.6965642,0,1,1,7,0
7149,4,-.63091022,-.70432442,.29472542,0,1,1,7,0
1660,4,.2384548,.92186576,-1.5026501,0,1,1,7,0
79,4,-.060417831,.72164619,-.74947304,0,1,1,7,0
2187,4,-.27780607,-.83225143,.91842812,0,1,1,7,0
4757,4,.35698685,.77393818,-1.918162,0,1,1,7,0
898,4,-.31642959,-.36739561,-.056917623,0,1,1,7,0
7332,4,-.21184342,.39303902,-1.3853805,0,1,1,7,0
1071,4,-.59909266,-.75556433,.5819335,0,1,1,7,0
3164,4,-.14717466,-.07912419,.5702098,0,1,1,7,0
2599,4,-.23153132,.29825354,-.4654265,0,1,1,7,0
2184,4,-.12549429,.94290978,-.98539907,0,1,1,7,0
7515,4,.47372001,1.0542032,-1.1441497,0,1,1,7,0
6933,4,-.59544826,-.027131826,-.0050409227,0,1,1,7,0
3864,4,-.19987796,.16528341,-.16635901,0,1,1,7,0
3888,4,-.42480114,-.71229827,.88112748,0,1,1,7,0
6839,4,-.72784734,-.31181201,.10486868,0,1,1,7,0
1917,4,-.32998779,.5278132,-.22247745,0,1,1,7,0
1827,4,-.11933915,.21057734,-.31403217,0,1,1,7,0
7635,4,-.76774067,-.36781606,.88454086,0,1,1,7,0
6934,4,-.11591125,.1981023,-.47819519,0,1,1,7,0
4990,4,-.30652171,-.28833532,-.3123717,0,1,1,7,0
2627,4,-.50316948,-.18495975,.047105409,0,1,1,7,0
4068,4,-.38925707,.20367533,-.023661589,0,1,1,7,0
304,4,-.56924158,-.15973465,.17060895,0,1,1,7,0
8856,4,-.40882882,.21142977,-.077840351,0,1,1,7,0
1826,4,-.044355337,.64332306,-.92138875,0,1,1,7,0
9757,4,-.42192286,-.039974555,-.19474679,0,1,1,7,0
7565,4,-.11062026,.81753081,-1.3348784,0,1,1,7,0
3873,4,-.30566734,.38893938,-.61808181,0,1,1,7,0
8531,4,-.47241575,-.015019623,-.026830545,0,1,1,7,0
6764,4,-.033503626,.016967997,.51575309,0,1,1,7,0
4318,4,-.39733157,.019883905,-.011954136,0,1,1,7,0
1062,4,-.5143525,-.60561705,.56440467,0,1,1,7,0
9501,4,-.23277727,.80536628,-.88936341,0,1,1,7,0
1176,4,.018232554,.45339221,-.61378014,0,1,1,7,0
8763,4,-.17513175,.27578634,-.34899274,0,1,1,7,0
6837,4,-.61515862,-.87474519,.66732621,0,1,1,7,0
5585,4,-.4747825,-.14906061,-.35309494,0,1,1,7,0
9050,4,.2155304,.51532745,-1.2906477,0,1,1,7,0
472,4,.45845392,1.675809,-2.6161129,0,1,1,7,0
9123,4,-.38498741,-.34673926,.096970536,0,1,1,7,0
2086,4,-.72235006,-.27835551,.23912002,0,1,1,7,0
1166,4,.30916008,1.579547,-2.3038514,0,1,1,7,0
3909,4,-.59105641,-.84552091,.69657713,0,1,1,7,0
2747,4,-.40370491,-.21863846,.46097839,0,1,1,7,0
9343,4,-.059234787,.58046651,-.83873731,0,1,1,7,0
83,4,-.63253266,.31027687,-.64853996,0,1,1,7,0
4922,4,-.48073441,-.90463185,.26764429,0,1,1,7,0
2253,4,-.038682811,.20135199,-.88357162,0,1,1,7,0
1823,4,-.2233769,.37424135,-.6232506,0,1,1,7,0
9467,4,-.48735565,-.045490857,-.19080724,0,1,1,7,0
7023,4,-.14409135,.062574662,-.49137157,0,1,1,7,0
1574,4,-.3984175,.28780222,-.30008101,0,1,1,7,0
1222,4,-.47956553,-.39086491,.46358663,0,1,1,7,0
3213,4,.15297744,.87758768,-1.4577243,0,1,1,7,0
3984,4,.24287859,.57038623,-1.6835649,0,1,1,7,0
3827,4,.20762062,.75027746,-1.5533413,0,1,1,7,0
5896,4,-.56431293,-.27000317,.29809397,0,1,1,7,0
3099,4,-.21914329,.55271006,-.6257292,0,1,1,7,0
8094,4,-.26823652,-.87893796,.38228199,0,1,1,7,0
8755,4,-.64778745,-.41250041,.34821558,0,1,1,7,0
5685,4,-.19461322,.68843901,-.88287354,0,1,1,7,0
6940,4,-.39185521,.51500785,-.70554966,0,1,1,7,0
6803,4,.39542225,-.021639489,-.091907389,0,1,1,7,0
5560,4,.07648737,.60336536,-.5643636,0,1,1,7,0
3197,4,-.39729595,-.16102429,-.081572928,0,1,1,7,0
1218,4,-.16603504,.33406299,-.57854646,0,1,1,7,0
2133,4,.24073605,1.3610462,-1.975571,0,1,1,7,0
7784,4,-.28843746,.88794404,-.72543001,0,1,1,7,0
1922,4,-.56347364,-.3881267,.50927877,0,1,1,7,0
4143,4,-.5222252,-.1186645,.25387761,0,1,1,7,0
5566,4,-.83957756,-.60085392,1.0855303,0,1,1,7,0
4561,4,.12566943,.86501521,-1.6540322,0,1,1,7,0
1820,4,-.47142959,.21324131,-.4763867,0,1,1,7,0
9177,4,-.35938886,-.27064294,-.1017226,0,1,1,7,0
6834,4,-.55235338,-.56606412,.66731948,0,1,1,7,0
4591,4,-.31376263,-.63583642,-.2487748,0,1,1,7,0
1570,4,-.44203022,-.0012221861,-.27946341,0,1,1,7,0
8217,4,-.16438018,.68797135,-1.2716876,0,1,1,7,0
2973,4,-.33035302,-.22091113,-.32266697,0,1,1,7,0
3670,4,-.68882513,-1.1192031,1.0315722,0,1,1,7,0
8237,4,-.69338644,.37115264,-.2913737,0,1,1,7,0
1938,4,.12751053,.98808843,-1.8800389,0,1,1,7,0
8210,4,-.26206893,.44852534,-.68178415,0,1,1,7,0
8723,4,-.66277349,-.21951039,-.0028585084,0,1,1,7,0
5007,4,-.085958853,-.00035146074,-.27223122,0,1,1,7,0
6225,4,-.048113491,.90557057,-1.1691437,0,1,1,7,0
7592,4,-.18016542,-.52122247,.50709027,0,1,1,7,0
2669,4,-.061459292,.03506979,-.38196492,0,1,1,7,0
126,4,-.13580038,-.27570406,-.33929202,0,1,1,7,0
8428,4,-.2020044,.43737689,-.65762573,0,1,1,7,0
1167,4,.12137622,.25831869,-.66542733,0,1,1,7,0
