run,molecule,intd,s1,s2,risk,endpoint,line,referencetreatment,referencetrial
1299,2,-.71012408,.25935674,.029863901,0,0,1,7,0
4901,2,.58374405,-1.3721869,-.10019049,0,0,1,7,0
4278,2,-2.6016698,2.5826523,.55393124,0,0,1,7,0
5241,2,-1.2081468,1.1132591,.25665504,0,0,1,7,0
5032,2,-1.0243727,1.0222661,.17493893,0,0,1,7,0
3476,2,1.61313,-1.6208245,-.36572897,0,0,1,7,0
6994,2,-.70683193,.19978352,.082397543,0,0,1,7,0
7626,2,.2939288,-.94032246,-.10568486,0,0,1,7,0
9967,2,-1.6445601,1.1643503,.35472089,0,0,1,7,0
8148,2,1.551648,-2.164494,-.366882,0,0,1,7,0
5499,2,-1.3418795,1.9706336,.38645875,0,0,1,7,0
667,2,-2.3272247,2.3702028,.56003398,0,0,1,7,0
4493,2,-2.1384664,1.6667893,.22074166,0,0,1,7,0
9161,2,-1.8778501,1.8207814,.35693637,0,0,1,7,0
7350,2,-1.728424,2.1644909,.39451212,0,0,1,7,0
7942,2,-1.4304585,.96324021,.25946721,0,0,1,7,0
8561,2,-.42569494,.53324771,.16275781,0,0,1,7,0
4125,2,.59673822,-.55632657,-.048133682,0,0,1,7,0
3607,2,-2.294615,2.5002837,.37226039,0,0,1,7,0
7249,2,-.55341572,.45556715,.041273773,0,0,1,7,0
4350,2,-1.9230069,2.1779847,.40992212,0,0,1,7,0
4184,2,-.43767706,.44009385,-.027402353,0,0,1,7,0
2510,2,-.081267215,.41073349,.093292825,0,0,1,7,0
9972,2,-3.7097008,3.4589136,.62612069,0,0,1,7,0
5617,2,1.7734613,-3.0376489,-.4344309,0,0,1,7,0
9202,2,-1.6226004,2.3280315,.28257629,0,0,1,7,0
5574,2,.18224871,-.31407937,-.076729603,0,0,1,7,0
4351,2,1.3346356,-2.0817373,-.37454635,0,0,1,7,0
1569,2,-.70888239,.94985628,.14526103,0,0,1,7,0
1138,2,-.38475761,.027539397,.052250843,0,0,1,7,0
3601,2,.64096743,-1.6739912,-.16401044,0,0,1,7,0
5856,2,-1.5117601,1.3348134,.2900289,0,0,1,7,0
2824,2,.13745098,-.13782153,-.1916915,0,0,1,7,0
6010,2,.15102494,-.45651397,-.19158389,0,0,1,7,0
8212,2,-2.0863431,1.5983474,.32124814,0,0,1,7,0
7931,2,-1.2632027,1.8339226,.23112208,0,0,1,7,0
6085,2,-1.9579238,2.3435245,.37711,0,0,1,7,0
